date,total_value,cash,positions_value,returns,returns_pct,benchmark_price,benchmark_value,benchmark_returns_pct,excess_returns_pct,daily_returns
2025-10-13 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4593.98,116927.89330346914,16.927893303469133,-8.74564330346912,0.0
2025-10-14 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4539.06,115530.04657792259,15.530046577922585,-7.347796577922571,0.0
2025-10-15 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4606.29,117241.21255313192,17.241212553131913,-9.058962553131899,0.0
2025-10-16 15:00:00,108182.25000000001,108182.25000000001,0.0,8182.250000000015,8.182250000000014,4618.42,117549.95036778742,17.549950367787414,-9.3677003677874,0.0
2025-10-17 15:00:00,107322.54000000001,2442.540000000008,104880.0,7322.540000000008,7.322540000000011,4514.23,114898.06307108859,14.898063071088586,-7.5755230710885755,-0.007946867438974548
2025-10-20 15:00:00,109243.50000000001,4179.500000000008,105064.0,9243.500000000015,9.243500000000004,4538.22,115508.66654788872,15.508666547888716,-6.265166547888711,0.01789894275703885
2025-10-21 15:00:00,109335.50000000001,4179.500000000008,105156.0,9335.500000000015,9.335500000000007,4607.87,117281.42737152893,17.281427371528935,-7.945927371528928,0.0008421553685116212
2025-10-22 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4592.57,116892.00539591233,16.892005395912335,-6.728505395912322,0.0075730206566029246
2025-10-23 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4606.34,117242.48517396726,17.24248517396727,-7.078985173967258,0.0
2025-10-24 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4660.68,118625.56949782382,18.62556949782381,-8.462069497823798,0.0
2025-10-27 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4716.02,120034.10623838735,20.034106238387352,-9.870606238387339,0.0
2025-10-28 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4691.97,119421.9756165848,19.421975616584785,-9.258475616584771,0.0
2025-10-29 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4747.84,120844.002138003,20.844002138002992,-10.680502138002979,0.0
2025-10-30 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4709.91,119878.59197230777,19.878591972307767,-9.715091972307754,0.0
2025-10-31 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4640.67,118116.26663951742,18.11626663951742,-7.952766639517407,0.0
2025-11-03 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4653.4,118440.27590419709,18.44027590419708,-8.276775904197066,0.0
2025-11-04 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4618.7,117557.07704446538,17.557077044465387,-7.393577044465374,0.0
2025-11-05 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4627.26,117774.949731477,17.774949731476998,-7.611449731476984,0.0
2025-11-06 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4693.4,119458.37257247574,19.458372572475735,-9.294872572475722,0.0
2025-11-07 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4678.79,119086.51276438698,19.086512764386974,-8.92301276438696,0.0
2025-11-10 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4695.05,119500.36906004224,19.500369060042246,-9.336869060042233,0.0
2025-11-11 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4652.17,118408.96943164754,18.408969431647538,-8.245469431647525,0.0
2025-11-12 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4645.91,118249.63730306193,18.249637303061927,-8.086137303061914,0.0
2025-11-13 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4702.07,119679.04502532515,19.679045025325138,-9.515545025325125,0.0
2025-11-14 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4628.14,117797.34785817914,17.797347858179148,-7.633847858179134,0.0
2025-11-17 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4598.05,117031.48463946652,17.031484639466534,-6.8679846394665205,0.0
2025-11-18 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4568.19,116271.47547659649,16.271475476596486,-6.107975476596472,0.0
2025-11-19 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4588.29,116783.06905240653,16.783069052406518,-6.619569052406504,0.0
2025-11-20 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4564.95,116189.00964646593,16.189009646465923,-6.02550964646591,0.0
2025-11-21 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4453.61,113355.13757031229,13.35513757031228,-3.191637570312267,0.0
2025-11-24 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4448.05,113213.62213342157,13.213622133421566,-3.050122133421553,0.0
2025-11-25 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4490.4,114291.53198096158,14.29153198096158,-4.128031980961566,0.0
2025-11-26 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4517.63,114984.60128789228,14.984601287892275,-4.821101287892262,0.0
2025-11-27 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4515.4,114927.84239863574,14.927842398635738,-4.7643423986357245,0.0
2025-11-28 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4526.66,115214.4366107562,15.214436610756188,-5.050936610756175,0.0
2025-12-01 15:00:00,110163.50000000001,4179.500000000008,105984.0,10163.500000000015,10.163500000000013,4576.49,116482.73053526432,16.482730535264324,-6.31923053526431,0.0
